,pq_id,passage,question,text
1704,33:4-6_594,ما جعل الله لرجل من قلبين في جوفه وما جعل أزواجكم اللائي تظاهرون منهن أمهاتكم وما جعل أدعياءكم أبناءكم ذلكم قولكم بأفواهكم والله يقول الحق وهو يهدي السبيل. ادعوهم لآبائهم هو أقسط عند الله فإن لم تعلموا آباءهم فإخوانكم في الدين ومواليكم وليس عليكم جناح فيما أخطأتم به ولكن ما تعمدت قلوبكم وكان الله غفورا رحيما. النبي أولى بالمؤمنين من أنفسهم وأزواجه أمهاتهم وأولو الأرحام بعضهم أولى ببعض في كتاب الله من المؤمنين والمهاجرين إلا أن تفعلوا إلى أوليائكم معروفا كان ذلك في الكتاب مسطورا.,لماذا الله تبني محرم,ادعوهم لآبائهم هو أقسط عند الله
1705,37:62-74_766,أذلك خير نزلا أم شجرة الزقوم. إنا جعلناها فتنة للظالمين. إنها شجرة تخرج في أصل الجحيم. طلعها كأنه رءوس الشياطين. فإنهم لآكلون منها فمالئون منها البطون. ثم إن لهم عليها لشوبا من حميم. ثم إن مرجعهم لإلى الجحيم. إنهم ألفوا آباءهم ضالين. فهم على آثارهم يهرعون. ولقد ضل قبلهم أكثر الأولين. ولقد أرسلنا فيهم منذرين. فانظر كيف كان عاقبة المنذرين. إلا عباد الله المخلصين.,ٱسم شجرة ملعون قرآن,شجرة الزقوم
1706,44:40-50_37:62-74_766,إن يوم الفصل ميقاتهم أجمعين. يوم لا يغني مولى عن مولى شيئا ولا هم ينصرون. إلا من رحم الله إنه هو العزيز الرحيم. إن شجرت الزقوم. طعام الأثيم. كالمهل يغلي في البطون. كغلي الحميم. خذوه فاعتلوه إلى سواء الجحيم. ثم صبوا فوق رأسه من عذاب الحميم. ذق إنك أنت العزيز الكريم. إن هذا ما كنتم به تمترون.,ٱسم شجرة ملعون قرآن,شجرت الزقوم
1707,56:41-56_37:62-74_766,وأصحاب الشمال ما أصحاب الشمال. في سموم وحميم. وظل من يحموم. لا بارد ولا كريم. إنهم كانوا قبل ذلك مترفين. وكانوا يصرون على الحنث العظيم. وكانوا يقولون أئذا متنا وكنا ترابا وعظاما أإنا لمبعوثون. أوآباؤنا الأولون. قل إن الأولين والآخرين. لمجموعون إلى ميقات يوم معلوم. ثم إنكم أيها الضالون المكذبون. لآكلون من شجر من زقوم. فمالئون منها البطون. فشاربون عليه من الحميم. فشاربون شرب الهيم. هذا نزلهم يوم الدين.,ٱسم شجرة ملعون قرآن,زقوم
1708,37:62-74_410,أذلك خير نزلا أم شجرة الزقوم. إنا جعلناها فتنة للظالمين. إنها شجرة تخرج في أصل الجحيم. طلعها كأنه رءوس الشياطين. فإنهم لآكلون منها فمالئون منها البطون. ثم إن لهم عليها لشوبا من حميم. ثم إن مرجعهم لإلى الجحيم. إنهم ألفوا آباءهم ضالين. فهم على آثارهم يهرعون. ولقد ضل قبلهم أكثر الأولين. ولقد أرسلنا فيهم منذرين. فانظر كيف كان عاقبة المنذرين. إلا عباد الله المخلصين.,ٱسم شجرة أكل كافر جهنم,شجرة الزقوم
1709,44:40-50_37:62-74_410,إن يوم الفصل ميقاتهم أجمعين. يوم لا يغني مولى عن مولى شيئا ولا هم ينصرون. إلا من رحم الله إنه هو العزيز الرحيم. إن شجرت الزقوم. طعام الأثيم. كالمهل يغلي في البطون. كغلي الحميم. خذوه فاعتلوه إلى سواء الجحيم. ثم صبوا فوق رأسه من عذاب الحميم. ذق إنك أنت العزيز الكريم. إن هذا ما كنتم به تمترون.,ٱسم شجرة أكل كافر جهنم,شجرت الزقوم
1710,56:41-56_37:62-74_410,وأصحاب الشمال ما أصحاب الشمال. في سموم وحميم. وظل من يحموم. لا بارد ولا كريم. إنهم كانوا قبل ذلك مترفين. وكانوا يصرون على الحنث العظيم. وكانوا يقولون أئذا متنا وكنا ترابا وعظاما أإنا لمبعوثون. أوآباؤنا الأولون. قل إن الأولين والآخرين. لمجموعون إلى ميقات يوم معلوم. ثم إنكم أيها الضالون المكذبون. لآكلون من شجر من زقوم. فمالئون منها البطون. فشاربون عليه من الحميم. فشاربون شرب الهيم. هذا نزلهم يوم الدين.,ٱسم شجرة أكل كافر جهنم,زقوم
1711,37:139-1704,وإن يونس لمن المرسلين. إذ أبق إلى الفلك المشحون. فساهم فكان من المدحضين. فالتقمه الحوت وهو مليم. فلولا أنه كان من المسبحين. للبث في بطنه إلى يوم يبعثون. فنبذناه بالعراء وهو سقيم. وأنبتنا عليه شجرة من يقطين. وأرسلناه إلى مائة ألف أو يزيدون. فآمنوا فمتعناهم إلى حين.,نبي مكث طن حوت,يونس
1712,46:21-25_939,واذكر أخا عاد إذ أنذر قومه بالأحقاف وقد خلت النذر من بين يديه ومن خلفه ألا تعبدوا إلا الله إني أخاف عليكم عذاب يوم عظيم. قالوا أجئتنا لتأفكنا عن آلهتنا فأتنا بما تعدنا إن كنت من الصادقين. قال إنما العلم عند الله وأبلغكم ما أرسلت به ولكني أراكم قوما تجهلون. فلما رأوه عارضا مستقبل أوديتهم قالوا هذا عارض ممطرنا بل هو ما استعجلتم به ريح فيها عذاب أليم. تدمر كل شيء بأمر ربها فأصبحوا لا يرى إلا مساكنهم كذلك نجزي القوم المجرمين.,أين سكن قوم,بالأحقاف
1713,89:1-14_46:21-25_939,والفجر. وليال عشر. والشفع والوتر. والليل إذا يسر. هل في ذلك قسم لذي حجر. ألم تر كيف فعل ربك بعاد. إرم ذات العماد. التي لم يخلق مثلها في البلاد. وثمود الذين جابوا الصخر بالواد. وفرعون ذي الأوتاد. الذين طغوا في البلاد. فأكثروا فيها الفساد. فصب عليهم ربك سوط عذاب. إن ربك لبالمرصاد.,أين سكن قوم,إرم ذات العماد
1714,46:29-32_987,وإذ صرفنا إليك نفرا من الجن يستمعون القرآن فلما حضروه قالوا أنصتوا فلما قضي ولوا إلى قومهم منذرين. قالوا يا قومنا إنا سمعنا كتابا أنزل من بعد موسى مصدقا لما بين يديه يهدي إلى الحق وإلى طريق مستقيم. يا قومنا أجيبوا داعي الله وآمنوا به يغفر لكم من ذنوبكم ويجركم من عذاب أليم. ومن لا يجب داعي الله فليس بمعجز في الأرض وليس له من دونه أولياء أولئك في ضلال مبين.,أرسل الله نبي محمد لجنة إنس,إذ صرفنا إليك نفرا من الجن يستمعون القرآن
1715,72:1-7_46:29-32_987,قل أوحي إلي أنه استمع نفر من الجن فقالوا إنا سمعنا قرآنا عجبا. يهدي إلى الرشد فآمنا به ولن نشرك بربنا أحدا. وأنه تعالى جد ربنا ما اتخذ صاحبة ولا ولدا. وأنه كان يقول سفيهنا على الله شططا. وأنا ظننا أن لن تقول الإنس والجن على الله كذبا. وأنه كان رجال من الإنس يعوذون برجال من الجن فزادوهم رهقا. وأنهم ظنوا كما ظننتم أن لن يبعث الله أحدا.,أرسل الله نبي محمد لجنة إنس,قل أوحي إلي أنه استمع نفر من الجن فقالوا إنا سمعنا قرآنا عجبا. يهدي إلى الرشد فآمنا به ولن نشرك بربنا أحدا
